Timestamp,Id,PredictedValue,frequency,audioDecibel,frequency_ai,Status,ForecastTime
2026-05-21 10:10:55,PD_SENSOR,44.5,1125.0,43.8,1195.0,OK,2026-05-21 10:10:55
2026-05-21 10:10:57,PD_SENSOR,44.7,1125.0,43.8,1189.0,OK,2026-05-21 10:10:57
2026-05-21 10:10:59,PD_SENSOR,44.8,1125.0,43.8,1182.0,OK,2026-05-21 10:10:59
2026-05-21 10:11:01,PD_SENSOR,47.7,4201.0,46.5,4250.0,OK,2026-05-21 10:11:01
2026-05-21 10:11:03,PD_SENSOR,47.8,4201.0,46.5,4241.0,OK,2026-05-21 10:11:03
2026-05-21 10:11:05,PD_SENSOR,47.9,4201.0,46.5,4231.0,OK,2026-05-21 10:11:05
2026-05-21 10:11:07,PD_SENSOR,48.0,4201.0,46.5,4221.0,OK,2026-05-21 10:11:07
2026-05-21 10:11:09,PD_SENSOR,48.0,4201.0,46.5,4210.0,OK,2026-05-21 10:11:09
2026-05-21 10:11:11,PD_SENSOR,48.0,4201.0,46.5,4200.0,OK,2026-05-21 10:11:11
2026-05-21 10:11:13,PD_SENSOR,48.0,4201.0,46.5,4189.0,OK,2026-05-21 10:11:13
2026-05-21 10:11:15,PD_SENSOR,47.9,4201.0,46.5,4178.0,OK,2026-05-21 10:11:15
2026-05-21 10:11:17,PD_SENSOR,47.9,4201.0,46.5,4168.0,OK,2026-05-21 10:11:17
2026-05-21 10:11:20,PD_SENSOR,47.8,4201.0,46.5,4158.0,OK,2026-05-21 10:11:20
2026-05-21 10:11:22,PD_SENSOR,47.6,4201.0,46.5,4149.0,OK,2026-05-21 10:11:22
2026-05-21 10:11:24,PD_SENSOR,43.1,1441.0,42.1,1381.0,OK,2026-05-21 10:11:24
2026-05-21 10:11:26,PD_SENSOR,42.9,1441.0,42.1,1374.0,OK,2026-05-21 10:11:26
2026-05-21 10:11:28,PD_SENSOR,42.8,1441.0,42.1,1369.0,OK,2026-05-21 10:11:28
2026-05-21 10:11:30,PD_SENSOR,42.6,1441.0,42.1,1365.0,OK,2026-05-21 10:11:30
2026-05-21 10:11:32,PD_SENSOR,42.4,1441.0,42.1,1362.0,OK,2026-05-21 10:11:32
2026-05-21 10:11:34,PD_SENSOR,42.2,1441.0,42.1,1361.0,OK,2026-05-21 10:11:34
2026-05-21 10:11:36,PD_SENSOR,42.0,1441.0,42.1,1361.0,OK,2026-05-21 10:11:36
2026-05-21 10:11:38,PD_SENSOR,41.8,1441.0,42.1,1363.0,OK,2026-05-21 10:11:38
2026-05-21 10:11:40,PD_SENSOR,41.6,1441.0,42.1,1366.0,OK,2026-05-21 10:11:40
2026-05-21 10:11:42,PD_SENSOR,41.4,1441.0,42.1,1371.0,OK,2026-05-21 10:11:42
2026-05-21 10:11:44,PD_SENSOR,41.2,1441.0,42.1,1376.0,OK,2026-05-21 10:11:44
2026-05-21 10:11:46,PD_SENSOR,44.1,597.0,45.1,539.0,OK,2026-05-21 10:11:46
2026-05-21 10:11:48,PD_SENSOR,43.9,597.0,45.1,547.0,OK,2026-05-21 10:11:48
2026-05-21 10:11:50,PD_SENSOR,43.8,597.0,45.1,556.0,OK,2026-05-21 10:11:50
2026-05-21 10:11:52,PD_SENSOR,43.7,597.0,45.1,566.0,OK,2026-05-21 10:11:52
2026-05-21 10:11:54,PD_SENSOR,43.7,597.0,45.1,576.0,OK,2026-05-21 10:11:54
2026-05-21 10:11:56,PD_SENSOR,43.6,597.0,45.1,587.0,OK,2026-05-21 10:11:56
2026-05-21 10:11:58,PD_SENSOR,43.6,597.0,45.1,597.0,OK,2026-05-21 10:11:58
2026-05-21 10:12:00,PD_SENSOR,43.6,597.0,45.1,608.0,OK,2026-05-21 10:12:00
2026-05-21 10:12:02,PD_SENSOR,43.7,597.0,45.1,619.0,OK,2026-05-21 10:12:02
2026-05-21 10:12:04,PD_SENSOR,43.7,597.0,45.1,629.0,OK,2026-05-21 10:12:04
2026-05-21 10:12:06,PD_SENSOR,43.8,597.0,45.1,638.0,OK,2026-05-21 10:12:06
2026-05-21 10:12:08,PD_SENSOR,42.5,3023.0,43.7,3073.0,OK,2026-05-21 10:12:08
2026-05-21 10:12:10,PD_SENSOR,42.7,3023.0,43.7,3081.0,OK,2026-05-21 10:12:10
2026-05-21 10:12:12,PD_SENSOR,42.8,3023.0,43.7,3088.0,OK,2026-05-21 10:12:12
2026-05-21 10:12:14,PD_SENSOR,43.0,3023.0,43.7,3094.0,OK,2026-05-21 10:12:14
2026-05-21 10:12:16,PD_SENSOR,43.2,3023.0,43.7,3098.0,OK,2026-05-21 10:12:16
2026-05-21 10:12:19,PD_SENSOR,43.7,5748.0,44.0,5826.0,OK,2026-05-21 10:12:19
2026-05-21 10:12:21,PD_SENSOR,43.9,5748.0,44.0,5828.0,OK,2026-05-21 10:12:21
2026-05-21 10:12:23,PD_SENSOR,44.1,5748.0,44.0,5828.0,OK,2026-05-21 10:12:23
2026-05-21 10:12:25,PD_SENSOR,44.3,5748.0,44.0,5827.0,OK,2026-05-21 10:12:25
2026-05-21 10:12:27,PD_SENSOR,44.5,5748.0,44.0,5824.0,OK,2026-05-21 10:12:27
2026-05-21 10:12:29,PD_SENSOR,44.7,5748.0,44.0,5820.0,OK,2026-05-21 10:12:29
2026-05-21 10:12:31,PD_SENSOR,42.3,597.0,41.5,663.0,OK,2026-05-21 10:12:31
2026-05-21 10:12:33,PD_SENSOR,42.5,597.0,41.5,657.0,OK,2026-05-21 10:12:33
2026-05-21 10:12:35,PD_SENSOR,42.6,597.0,41.5,649.0,OK,2026-05-21 10:12:35
2026-05-21 10:12:37,PD_SENSOR,42.8,597.0,41.5,640.0,OK,2026-05-21 10:12:37
2026-05-21 10:12:39,PD_SENSOR,42.9,597.0,41.5,631.0,OK,2026-05-21 10:12:39
2026-05-21 10:12:41,PD_SENSOR,47.0,755.0,45.6,779.0,OK,2026-05-21 10:12:41
2026-05-21 10:12:43,PD_SENSOR,47.1,755.0,45.6,768.0,OK,2026-05-21 10:12:43
2026-05-21 10:12:45,PD_SENSOR,47.1,755.0,45.6,757.0,OK,2026-05-21 10:12:45
2026-05-21 10:12:47,PD_SENSOR,47.1,755.0,45.6,747.0,OK,2026-05-21 10:12:47
2026-05-21 10:12:49,PD_SENSOR,47.1,755.0,45.6,736.0,OK,2026-05-21 10:12:49
2026-05-21 10:12:51,PD_SENSOR,49.3,10582.0,47.9,10553.0,OK,2026-05-21 10:12:51
2026-05-21 10:12:53,PD_SENSOR,49.2,10582.0,47.9,10543.0,OK,2026-05-21 10:12:53
2026-05-21 10:12:55,PD_SENSOR,49.1,10582.0,47.9,10534.0,OK,2026-05-21 10:12:55
2026-05-21 10:12:57,PD_SENSOR,49.0,10582.0,47.9,10526.0,OK,2026-05-21 10:12:57
2026-05-21 10:12:59,PD_SENSOR,48.8,10582.0,47.9,10519.0,OK,2026-05-21 10:12:59
2026-05-21 10:13:01,PD_SENSOR,48.6,10582.0,47.9,10513.0,OK,2026-05-21 10:13:01
2026-05-21 10:13:03,PD_SENSOR,48.5,10582.0,47.9,10508.0,OK,2026-05-21 10:13:03
2026-05-21 10:13:05,PD_SENSOR,48.3,10582.0,47.9,10505.0,OK,2026-05-21 10:13:05
2026-05-21 10:13:07,PD_SENSOR,48.1,10582.0,47.9,10503.0,OK,2026-05-21 10:13:07
2026-05-21 10:13:09,PD_SENSOR,47.9,10582.0,47.9,10502.0,OK,2026-05-21 10:13:09
2026-05-21 10:13:11,PD_SENSOR,47.7,10582.0,47.9,10503.0,OK,2026-05-21 10:13:11
2026-05-21 10:13:13,PD_SENSOR,47.5,10582.0,47.9,10505.0,OK,2026-05-21 10:13:13
2026-05-21 10:13:15,PD_SENSOR,47.3,10582.0,47.9,10509.0,OK,2026-05-21 10:13:15
2026-05-21 10:13:17,PD_SENSOR,47.1,10582.0,47.9,10514.0,OK,2026-05-21 10:13:17
2026-05-21 10:13:19,PD_SENSOR,46.9,10582.0,47.9,10520.0,OK,2026-05-21 10:13:19
2026-05-21 10:13:21,PD_SENSOR,46.8,10582.0,47.9,10528.0,OK,2026-05-21 10:13:21
2026-05-21 10:13:23,PD_SENSOR,46.7,10582.0,47.9,10537.0,OK,2026-05-21 10:13:23
2026-05-21 10:13:25,PD_SENSOR,46.6,10582.0,47.9,10546.0,OK,2026-05-21 10:13:25
2026-05-21 10:13:27,PD_SENSOR,45.6,2724.0,47.0,2698.0,OK,2026-05-21 10:13:27
2026-05-21 10:13:29,PD_SENSOR,45.5,2724.0,47.0,2708.0,OK,2026-05-21 10:13:29
2026-05-21 10:13:32,PD_SENSOR,45.5,2724.0,47.0,2719.0,OK,2026-05-21 10:13:32
2026-05-21 10:13:34,PD_SENSOR,45.5,2724.0,47.0,2730.0,OK,2026-05-21 10:13:34
2026-05-21 10:13:36,PD_SENSOR,43.6,3814.0,45.1,3831.0,OK,2026-05-21 10:13:36
2026-05-21 10:13:38,PD_SENSOR,43.7,3814.0,45.1,3841.0,OK,2026-05-21 10:13:38
2026-05-21 10:13:40,PD_SENSOR,43.8,3814.0,45.1,3851.0,OK,2026-05-21 10:13:40
2026-05-21 10:13:42,PD_SENSOR,43.9,3814.0,45.1,3860.0,OK,2026-05-21 10:13:42
2026-05-21 10:13:44,PD_SENSOR,44.0,3814.0,45.1,3869.0,OK,2026-05-21 10:13:44
2026-05-21 10:13:46,PD_SENSOR,41.8,1951.0,42.7,2013.0,OK,2026-05-21 10:13:46
2026-05-21 10:13:48,PD_SENSOR,41.9,1951.0,42.7,2019.0,OK,2026-05-21 10:13:48
2026-05-21 10:13:50,PD_SENSOR,42.1,1951.0,42.7,2024.0,OK,2026-05-21 10:13:50
2026-05-21 10:13:52,PD_SENSOR,42.3,1951.0,42.7,2028.0,OK,2026-05-21 10:13:52
2026-05-21 10:13:54,PD_SENSOR,42.5,1951.0,42.7,2030.0,OK,2026-05-21 10:13:54
2026-05-21 10:13:56,PD_SENSOR,42.7,1951.0,42.7,2031.0,OK,2026-05-21 10:13:56
2026-05-21 10:13:58,PD_SENSOR,44.8,1494.0,44.6,1573.0,OK,2026-05-21 10:13:58
2026-05-21 10:14:00,PD_SENSOR,45.0,1494.0,44.6,1571.0,OK,2026-05-21 10:14:00
2026-05-21 10:14:02,PD_SENSOR,45.2,1494.0,44.6,1568.0,OK,2026-05-21 10:14:02
2026-05-21 10:14:04,PD_SENSOR,45.4,1494.0,44.6,1563.0,OK,2026-05-21 10:14:04
2026-05-21 10:14:06,PD_SENSOR,45.5,1494.0,44.6,1556.0,OK,2026-05-21 10:14:06
2026-05-21 10:14:08,PD_SENSOR,45.7,1494.0,44.6,1549.0,OK,2026-05-21 10:14:08
2026-05-21 10:14:10,PD_SENSOR,45.8,1494.0,44.6,1541.0,OK,2026-05-21 10:14:10
2026-05-21 10:14:12,PD_SENSOR,45.9,1494.0,44.6,1531.0,OK,2026-05-21 10:14:12
2026-05-21 10:14:14,PD_SENSOR,46.0,1494.0,44.6,1521.0,OK,2026-05-21 10:14:14
2026-05-21 10:14:16,PD_SENSOR,46.1,1494.0,44.6,1511.0,OK,2026-05-21 10:14:16
2026-05-21 10:14:19,PD_SENSOR,46.1,1494.0,44.6,1500.0,OK,2026-05-21 10:14:19
2026-05-21 10:14:21,PD_SENSOR,46.1,1494.0,44.6,1489.0,OK,2026-05-21 10:14:21
2026-05-21 10:14:23,PD_SENSOR,46.1,1494.0,44.6,1478.0,OK,2026-05-21 10:14:23
2026-05-21 10:14:25,PD_SENSOR,46.0,1494.0,44.6,1465.0,OK,2026-05-21 10:14:25
2026-05-21 10:14:27,PD_SENSOR,45.9,1494.0,44.6,1455.0,OK,2026-05-21 10:14:27
2026-05-21 10:14:29,PD_SENSOR,45.8,1494.0,44.6,1446.0,OK,2026-05-21 10:14:29
2026-05-21 10:14:35,PD_SENSOR,45.0,11513.0,44.2,11446.0,OK,2026-05-21 10:14:35
2026-05-21 10:14:37,PD_SENSOR,44.8,11513.0,44.2,11441.0,OK,2026-05-21 10:14:37
2026-05-21 10:14:39,PD_SENSOR,44.6,11513.0,44.2,11437.0,OK,2026-05-21 10:14:39
2026-05-21 10:14:41,PD_SENSOR,46.5,474.0,46.3,395.0,OK,2026-05-21 10:14:41
2026-05-21 10:14:43,PD_SENSOR,46.3,474.0,46.3,394.0,OK,2026-05-21 10:14:43
2026-05-21 10:14:45,PD_SENSOR,46.1,474.0,46.3,394.0,OK,2026-05-21 10:14:45
2026-05-21 10:14:47,PD_SENSOR,45.9,474.0,46.3,396.0,OK,2026-05-21 10:14:47
2026-05-21 10:14:49,PD_SENSOR,45.8,474.0,46.3,399.0,OK,2026-05-21 10:14:49
2026-05-21 10:14:51,PD_SENSOR,45.6,474.0,46.3,404.0,OK,2026-05-21 10:14:51
2026-05-21 10:14:53,PD_SENSOR,47.3,1371.0,48.2,1307.0,OK,2026-05-21 10:14:53
2026-05-21 10:14:55,PD_SENSOR,47.1,1371.0,48.2,1314.0,OK,2026-05-21 10:14:55
2026-05-21 10:14:57,PD_SENSOR,47.0,1371.0,48.2,1322.0,OK,2026-05-21 10:14:57
2026-05-21 10:14:59,PD_SENSOR,46.9,1371.0,48.2,1331.0,OK,2026-05-21 10:14:59
2026-05-21 10:15:01,PD_SENSOR,46.8,1371.0,48.2,1341.0,OK,2026-05-21 10:15:01
2026-05-21 10:15:03,PD_SENSOR,41.4,1863.0,42.9,1843.0,OK,2026-05-21 10:15:03
2026-05-21 10:15:05,PD_SENSOR,41.4,1863.0,42.9,1854.0,OK,2026-05-21 10:15:05
2026-05-21 10:15:07,PD_SENSOR,41.4,1863.0,42.9,1864.0,OK,2026-05-21 10:15:07
2026-05-21 10:15:09,PD_SENSOR,41.4,1863.0,42.9,1875.0,OK,2026-05-21 10:15:09
2026-05-21 10:15:11,PD_SENSOR,41.5,1863.0,42.9,1886.0,OK,2026-05-21 10:15:11
2026-05-21 10:15:13,PD_SENSOR,41.5,1863.0,42.9,1896.0,OK,2026-05-21 10:15:13
2026-05-21 10:15:15,PD_SENSOR,44.4,1160.0,45.7,1202.0,OK,2026-05-21 10:15:15
2026-05-21 10:15:17,PD_SENSOR,44.5,1160.0,45.7,1211.0,OK,2026-05-21 10:15:17
2026-05-21 10:15:19,PD_SENSOR,44.7,1160.0,45.7,1219.0,OK,2026-05-21 10:15:19
2026-05-21 10:15:21,PD_SENSOR,44.8,1160.0,45.7,1226.0,OK,2026-05-21 10:15:21
2026-05-21 10:15:23,PD_SENSOR,45.0,1160.0,45.7,1232.0,OK,2026-05-21 10:15:23
2026-05-21 10:15:25,PD_SENSOR,45.8,1740.0,46.3,1816.0,OK,2026-05-21 10:15:25
2026-05-21 10:15:27,PD_SENSOR,46.0,1740.0,46.3,1818.0,OK,2026-05-21 10:15:27
2026-05-21 10:15:29,PD_SENSOR,46.2,1740.0,46.3,1820.0,OK,2026-05-21 10:15:29
2026-05-21 10:15:31,PD_SENSOR,46.4,1740.0,46.3,1820.0,OK,2026-05-21 10:15:31
2026-05-21 10:15:33,PD_SENSOR,46.6,1740.0,46.3,1818.0,OK,2026-05-21 10:15:33
2026-05-21 10:15:35,PD_SENSOR,46.8,1740.0,46.3,1815.0,OK,2026-05-21 10:15:35
2026-05-21 10:15:38,PD_SENSOR,48.5,2478.0,47.8,2549.0,OK,2026-05-21 10:15:37
2026-05-21 10:15:40,PD_SENSOR,48.7,2478.0,47.8,2543.0,OK,2026-05-21 10:15:40
2026-05-21 10:15:42,PD_SENSOR,48.8,2478.0,47.8,2536.0,OK,2026-05-21 10:15:42
2026-05-21 10:15:44,PD_SENSOR,49.0,2478.0,47.8,2528.0,OK,2026-05-21 10:15:44
2026-05-21 10:15:46,PD_SENSOR,49.1,2478.0,47.8,2520.0,OK,2026-05-21 10:15:46
2026-05-21 10:15:48,PD_SENSOR,46.1,1669.0,44.7,1701.0,OK,2026-05-21 10:15:48
2026-05-21 10:15:50,PD_SENSOR,46.1,1669.0,44.7,1691.0,OK,2026-05-21 10:15:50
2026-05-21 10:15:52,PD_SENSOR,46.2,1669.0,44.7,1680.0,OK,2026-05-21 10:15:52
2026-05-21 10:15:54,PD_SENSOR,46.2,1669.0,44.7,1669.0,OK,2026-05-21 10:15:54
2026-05-21 10:15:56,PD_SENSOR,46.2,1669.0,44.7,1658.0,OK,2026-05-21 10:15:56
2026-05-21 10:15:58,PD_SENSOR,46.1,1669.0,44.7,1648.0,OK,2026-05-21 10:15:58
2026-05-21 10:16:00,PD_SENSOR,44.2,861.0,42.8,829.0,OK,2026-05-21 10:16:00
2026-05-21 10:16:02,PD_SENSOR,44.1,861.0,42.8,820.0,OK,2026-05-21 10:16:02
2026-05-21 10:16:04,PD_SENSOR,44.0,861.0,42.8,811.0,OK,2026-05-21 10:16:04
2026-05-21 10:16:06,PD_SENSOR,43.8,861.0,42.8,803.0,OK,2026-05-21 10:16:06
2026-05-21 10:16:08,PD_SENSOR,43.7,861.0,42.8,796.0,OK,2026-05-21 10:16:08
2026-05-21 10:16:10,PD_SENSOR,43.5,861.0,42.8,790.0,OK,2026-05-21 10:16:10
2026-05-21 10:16:12,PD_SENSOR,43.3,861.0,42.8,786.0,OK,2026-05-21 10:16:12
2026-05-21 10:16:14,PD_SENSOR,43.1,861.0,42.8,783.0,OK,2026-05-21 10:16:14
2026-05-21 10:16:16,PD_SENSOR,42.9,861.0,42.8,781.0,OK,2026-05-21 10:16:16
2026-05-21 10:16:18,PD_SENSOR,42.7,861.0,42.8,781.0,OK,2026-05-21 10:16:18
2026-05-21 10:16:20,PD_SENSOR,42.5,861.0,42.8,782.0,OK,2026-05-21 10:16:20
2026-05-21 10:16:22,PD_SENSOR,42.3,861.0,42.8,785.0,OK,2026-05-21 10:16:22
2026-05-21 10:16:24,PD_SENSOR,42.1,861.0,42.8,789.0,OK,2026-05-21 10:16:24
2026-05-21 10:16:26,PD_SENSOR,42.0,861.0,42.8,795.0,OK,2026-05-21 10:16:26
2026-05-21 10:16:28,PD_SENSOR,41.8,861.0,42.8,801.0,OK,2026-05-21 10:16:28
2026-05-21 10:16:30,PD_SENSOR,44.0,1142.0,45.1,1090.0,OK,2026-05-21 10:16:30
2026-05-21 10:16:32,PD_SENSOR,43.8,1142.0,45.1,1099.0,OK,2026-05-21 10:16:32
2026-05-21 10:16:34,PD_SENSOR,43.7,1142.0,45.1,1108.0,OK,2026-05-21 10:16:34
2026-05-21 10:16:36,PD_SENSOR,43.7,1142.0,45.1,1118.0,OK,2026-05-21 10:16:36
2026-05-21 10:16:38,PD_SENSOR,43.6,1142.0,45.1,1129.0,OK,2026-05-21 10:16:38
2026-05-21 10:16:40,PD_SENSOR,43.6,1142.0,45.1,1140.0,OK,2026-05-21 10:16:40
2026-05-21 10:16:43,PD_SENSOR,44.8,896.0,46.3,904.0,OK,2026-05-21 10:16:43
2026-05-21 10:16:45,PD_SENSOR,44.8,896.0,46.3,915.0,OK,2026-05-21 10:16:45
2026-05-21 10:16:47,PD_SENSOR,44.9,896.0,46.3,925.0,OK,2026-05-21 10:16:47
2026-05-21 10:16:49,PD_SENSOR,45.0,896.0,46.3,935.0,OK,2026-05-21 10:16:49
2026-05-21 10:16:51,PD_SENSOR,45.1,896.0,46.3,944.0,OK,2026-05-21 10:16:51
2026-05-21 10:16:53,PD_SENSOR,45.2,896.0,46.3,952.0,OK,2026-05-21 10:16:53
2026-05-21 10:16:55,PD_SENSOR,45.3,1089.0,46.2,1152.0,OK,2026-05-21 10:16:55
2026-05-21 10:16:57,PD_SENSOR,45.5,1089.0,46.2,1158.0,OK,2026-05-21 10:16:57
2026-05-21 10:16:59,PD_SENSOR,45.6,1089.0,46.2,1163.0,OK,2026-05-21 10:16:59
2026-05-21 10:17:01,PD_SENSOR,45.8,1089.0,46.2,1167.0,OK,2026-05-21 10:17:01
2026-05-21 10:17:03,PD_SENSOR,46.0,1089.0,46.2,1168.0,OK,2026-05-21 10:17:03
2026-05-21 10:17:05,PD_SENSOR,48.5,1546.0,48.5,1626.0,OK,2026-05-21 10:17:05
2026-05-21 10:17:07,PD_SENSOR,48.7,1546.0,48.5,1625.0,OK,2026-05-21 10:17:07
2026-05-21 10:17:09,PD_SENSOR,48.9,1546.0,48.5,1623.0,OK,2026-05-21 10:17:09
2026-05-21 10:17:11,PD_SENSOR,49.1,1546.0,48.5,1619.0,OK,2026-05-21 10:17:11
2026-05-21 10:17:13,PD_SENSOR,49.3,1546.0,48.5,1614.0,OK,2026-05-21 10:17:13
2026-05-21 10:17:15,PD_SENSOR,49.5,1546.0,48.5,1607.0,OK,2026-05-21 10:17:15
2026-05-21 10:17:17,PD_SENSOR,45.5,597.0,44.4,651.0,OK,2026-05-21 10:17:17
2026-05-21 10:17:19,PD_SENSOR,45.6,597.0,44.4,642.0,OK,2026-05-21 10:17:19
2026-05-21 10:17:21,PD_SENSOR,45.7,597.0,44.4,633.0,OK,2026-05-21 10:17:21
2026-05-21 10:17:23,PD_SENSOR,45.8,597.0,44.4,623.0,OK,2026-05-21 10:17:23
2026-05-21 10:17:25,PD_SENSOR,45.9,597.0,44.4,613.0,OK,2026-05-21 10:17:25
2026-05-21 10:17:27,PD_SENSOR,44.2,1248.0,42.7,1253.0,OK,2026-05-21 10:17:27
2026-05-21 10:17:29,PD_SENSOR,44.2,1248.0,42.7,1242.0,OK,2026-05-21 10:17:29
2026-05-21 10:17:31,PD_SENSOR,44.2,1248.0,42.7,1232.0,OK,2026-05-21 10:17:31
2026-05-21 10:17:33,PD_SENSOR,44.1,1248.0,42.7,1221.0,OK,2026-05-21 10:17:33
2026-05-21 10:17:35,PD_SENSOR,44.0,1248.0,42.7,1211.0,OK,2026-05-21 10:17:35
2026-05-21 10:17:37,PD_SENSOR,43.9,1248.0,42.7,1202.0,OK,2026-05-21 10:17:37
2026-05-21 10:17:39,PD_SENSOR,43.8,1248.0,42.7,1193.0,OK,2026-05-21 10:17:39
2026-05-21 10:17:41,PD_SENSOR,43.6,1248.0,42.7,1186.0,OK,2026-05-21 10:17:41
2026-05-21 10:17:43,PD_SENSOR,43.5,1248.0,42.7,1180.0,OK,2026-05-21 10:17:43
2026-05-21 10:17:45,PD_SENSOR,43.3,1248.0,42.7,1175.0,OK,2026-05-21 10:17:45
2026-05-21 10:17:47,PD_SENSOR,46.9,3251.0,46.5,3174.0,OK,2026-05-21 10:17:47
2026-05-21 10:17:49,PD_SENSOR,46.7,3251.0,46.5,3172.0,OK,2026-05-21 10:17:49
2026-05-21 10:17:52,PD_SENSOR,46.5,3251.0,46.5,3171.0,OK,2026-05-21 10:17:52
2026-05-21 10:17:54,PD_SENSOR,46.3,3251.0,46.5,3172.0,OK,2026-05-21 10:17:54
2026-05-21 10:17:56,PD_SENSOR,46.1,3251.0,46.5,3174.0,OK,2026-05-21 10:17:56
2026-05-21 10:17:58,PD_SENSOR,45.9,3251.0,46.5,3177.0,OK,2026-05-21 10:17:58
2026-05-21 10:18:00,PD_SENSOR,45.2,1722.0,46.0,1653.0,OK,2026-05-21 10:18:00
2026-05-21 10:18:02,PD_SENSOR,45.1,1722.0,46.0,1659.0,OK,2026-05-21 10:18:02
